snapshot_date,keyword,provider,count_top_n,share_pct,best_rank,is_brand,total_results
2026-06-28,Online Marketing Strategie,Learning Digital Academy GmbH,6,30.0,1,0,3608
2026-06-28,Online Marketing Strategie,Masters of Digital GmbH,2,10.0,4,0,3608
2026-06-28,Online Marketing Strategie,neuefische GmbH,2,10.0,9,0,3608
2026-06-28,Online Marketing Strategie,Talentspring Academy Group,2,10.0,13,0,3608
2026-06-28,Online Marketing Strategie,OneCareer,1,5.0,2,0,3608
2026-06-28,Online Marketing Strategie,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,3,0,3608
2026-06-28,Online Marketing Strategie,Karriere Tutor GmbH,1,5.0,8,0,3608
2026-06-28,Online Marketing Strategie,mycareernow,1,5.0,11,0,3608
2026-06-28,Online Marketing Strategie,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,15,0,3608
2026-06-28,Online Marketing Strategie,Distart Education GmbH,1,5.0,17,0,3608
2026-06-28,Online Marketing Strategie,Lecturio GmbH,1,5.0,18,0,3608
2026-06-28,Online Marketing Strategie,GrandEdu GmbH,1,5.0,20,0,3608
2026-06-28,Online Marketing Grundlagen,Karriere Tutor GmbH,5,25.0,7,0,4109
2026-06-28,Online Marketing Grundlagen,Masters of Digital GmbH,2,10.0,4,0,4109
2026-06-28,Online Marketing Grundlagen,DCI Digital Career Institute GmbH,2,10.0,5,0,4109
2026-06-28,Online Marketing Grundlagen,SMD Performance Media,2,10.0,9,0,4109
2026-06-28,Online Marketing Grundlagen,Distart Education GmbH,2,10.0,16,0,4109
2026-06-28,Online Marketing Grundlagen,Talentspring Academy Group,1,5.0,1,0,4109
2026-06-28,Online Marketing Grundlagen,BNW gGmbH - Bildungswerk der Niedersächsischen Wirtschaft gemeinnützige GmbH,1,5.0,2,0,4109
2026-06-28,Online Marketing Grundlagen,neuefische GmbH,1,5.0,3,0,4109
2026-06-28,Online Marketing Grundlagen,WBA Weiterbildungsagentur / Audiocation GmbH,1,5.0,6,0,4109
2026-06-28,Online Marketing Grundlagen,ecomex GmbH & Co. KG,1,5.0,10,1,4109
2026-06-28,Online Marketing Grundlagen,Spiced Academy GmbH,1,5.0,18,0,4109
2026-06-28,Online Marketing Grundlagen,OneCareer,1,5.0,20,0,4109
2026-06-28,Online Marketing Management,Distart Education GmbH,10,50.0,5,0,3060
2026-06-28,Online Marketing Management,cimdata Bildungsakademie GmbH,2,10.0,1,0,3060
2026-06-28,Online Marketing Management,IU Akademie IU Internationale Hochschule,2,10.0,2,0,3060
2026-06-28,Online Marketing Management,Learning Digital Academy GmbH,2,10.0,4,0,3060
2026-06-28,Online Marketing Management,GFN GmbH,1,5.0,3,0,3060
2026-06-28,Online Marketing Management,OneCareer,1,5.0,7,0,3060
2026-06-28,Online Marketing Management,IFDE Institute for Digital Education,1,5.0,8,0,3060
2026-06-28,Online Marketing Management,HECKER CONSULTING,1,5.0,9,0,3060
2026-06-28,Online Marketing Leadership,Learning Digital Academy GmbH,6,30.0,1,0,217
2026-06-28,Online Marketing Leadership,DCI Digital Career Institute GmbH,4,20.0,16,0,217
2026-06-28,Online Marketing Leadership,mycareernow,3,15.0,11,0,217
2026-06-28,Online Marketing Leadership,Lecturio GmbH,1,5.0,3,0,217
2026-06-28,Online Marketing Leadership,GrandEdu GmbH,1,5.0,4,0,217
2026-06-28,Online Marketing Leadership,Talentspring Academy Group,1,5.0,7,0,217
2026-06-28,Online Marketing Leadership,Erfolgspfad GmbH,1,5.0,9,0,217
2026-06-28,Online Marketing Leadership,KnOot Academy,1,5.0,12,0,217
2026-06-28,Online Marketing Leadership,A-Leecon GmbH,1,5.0,13,0,217
2026-06-28,Online Marketing Leadership,Karriere Tutor GmbH,1,5.0,18,0,217
2026-06-28,Online Marketing lernen,OneCareer,4,20.0,8,0,2449
2026-06-28,Online Marketing lernen,Learning Digital Academy GmbH,2,10.0,1,0,2449
2026-06-28,Online Marketing lernen,Karriere Tutor GmbH,2,10.0,4,0,2449
2026-06-28,Online Marketing lernen,DAA - Deutsche Angestellten- Akademie gGmbH,2,10.0,6,0,2449
2026-06-28,Online Marketing lernen,Textakademie GmbH,2,10.0,15,0,2449
2026-06-28,Online Marketing lernen,ecomex GmbH & Co. KG,1,5.0,2,1,2449
2026-06-28,Online Marketing lernen,GrandEdu GmbH,1,5.0,3,0,2449
2026-06-28,Online Marketing lernen,Akademie Überlingen,1,5.0,5,0,2449
2026-06-28,Online Marketing lernen,Lecturio GmbH,1,5.0,7,0,2449
2026-06-28,Online Marketing lernen,CBW College Berufliche Weiterbildung GmbH,1,5.0,9,0,2449
2026-06-28,Online Marketing lernen,IFM GmbH,1,5.0,10,0,2449
2026-06-28,Online Marketing lernen,cimdata Bildungsakademie GmbH,1,5.0,14,0,2449
2026-06-28,Online Marketing lernen,LVQ Weiterbildung und Beratung GmbH,1,5.0,20,0,2449
2026-06-28,Online Marketing Manager Weiterbildung,WBK Akademie GmbH,3,15.0,1,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,OMR Education GmbH,2,10.0,10,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Learnix GmbH,2,10.0,16,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,eduTECS GmbH,1,5.0,2,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Talentspring Academy Group,1,5.0,3,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Morphos GmbH,1,5.0,4,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Webmasters Akademie Nürnberg GmbH,1,5.0,5,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,COMCAVE.COLLEGE GmbH,1,5.0,6,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Karriere Tutor GmbH,1,5.0,7,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,DCI Digital Career Institute GmbH,1,5.0,8,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Textakademie GmbH,1,5.0,9,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Masters of Digital GmbH,1,5.0,13,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,LVQ Weiterbildung und Beratung GmbH,1,5.0,14,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,Digiteach GmbH,1,5.0,15,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,SMD Performance Media,1,5.0,19,0,1297
2026-06-28,Online Marketing Manager Weiterbildung,GrandEdu GmbH,1,5.0,20,0,1297
2026-06-28,Online Marketing Kampagnen,OneCareer,6,30.0,1,0,2705
2026-06-28,Online Marketing Kampagnen,Masters of Digital GmbH,5,25.0,3,0,2705
2026-06-28,Online Marketing Kampagnen,Karriere Tutor GmbH,4,20.0,2,0,2705
2026-06-28,Online Marketing Kampagnen,mycareernow,2,10.0,13,0,2705
2026-06-28,Online Marketing Kampagnen,Technische Hochschule Köln,1,5.0,8,0,2705
2026-06-28,Online Marketing Kampagnen,IFM GmbH,1,5.0,15,0,2705
2026-06-28,Online Marketing Kampagnen,Talentspring Academy Group,1,5.0,16,0,2705
2026-06-28,Online Marketing - Webshop,Learning Digital Academy GmbH,2,10.0,1,0,236
2026-06-28,Online Marketing - Webshop,Akademie Überlingen,2,10.0,3,0,236
2026-06-28,Online Marketing - Webshop,GFN GmbH,1,5.0,2,0,236
2026-06-28,Online Marketing - Webshop,OneCareer,1,5.0,4,0,236
2026-06-28,Online Marketing - Webshop,EBA Hanse College GmbH,1,5.0,7,0,236
2026-06-28,Online Marketing - Webshop,IBB Institut für Berufliche Bildung AG,1,5.0,8,0,236
2026-06-28,Online Marketing - Webshop,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,9,0,236
2026-06-28,Online Marketing - Webshop,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,10,0,236
2026-06-28,Online Marketing - Webshop,IEC - International Education Centers GmbH,1,5.0,11,0,236
2026-06-28,Online Marketing - Webshop,its digital akademie GmbH,1,5.0,12,0,236
2026-06-28,Online Marketing - Webshop,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,13,0,236
2026-06-28,Online Marketing - Webshop,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,14,0,236
2026-06-28,Online Marketing - Webshop,bam GmbH,1,5.0,15,0,236
2026-06-28,Online Marketing - Webshop,Rheinischer Dialog und Bildungsverein e. V.,1,5.0,16,0,236
2026-06-28,Online Marketing - Webshop,BIN gGmbH,1,5.0,17,0,236
2026-06-28,Online Marketing - Webshop,Berger Bildungsinstitut GmbH,1,5.0,18,0,236
2026-06-28,Online Marketing - Webshop,Bildungswerk der nordhessischen Wirtschaft gemeinnützige GmbH,1,5.0,19,0,236
2026-06-28,Online Marketing - Webshop,Wirtschaftsakademie Küster GmbH,1,5.0,20,0,236
2026-06-28,Online Marketing und Inbound Marketing,Digiteach GmbH,5,25.0,7,0,70
2026-06-28,Online Marketing und Inbound Marketing,Forward Education GmbH,4,20.0,2,0,70
2026-06-28,Online Marketing und Inbound Marketing,OneCareer,3,15.0,9,0,70
2026-06-28,Online Marketing und Inbound Marketing,ecomex GmbH & Co. KG,2,10.0,3,1,70
2026-06-28,Online Marketing und Inbound Marketing,Ironhack Germany GmbH,2,10.0,6,0,70
2026-06-28,Online Marketing und Inbound Marketing,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,1,0,70
2026-06-28,Online Marketing und Inbound Marketing,DCI Digital Career Institute GmbH,1,5.0,11,0,70
2026-06-28,Online Marketing und Inbound Marketing,Learning Digital Academy GmbH,1,5.0,13,0,70
2026-06-28,Online Marketing und Inbound Marketing,HECKER CONSULTING,1,5.0,20,0,70
2026-06-28,Online Kampagnen,OneCareer,5,25.0,1,0,2741
2026-06-28,Online Kampagnen,Masters of Digital GmbH,5,25.0,3,0,2741
2026-06-28,Online Kampagnen,Karriere Tutor GmbH,4,20.0,2,0,2741
2026-06-28,Online Kampagnen,Learning Digital Academy GmbH,2,10.0,16,0,2741
2026-06-28,Online Kampagnen,Technische Hochschule Köln,1,5.0,9,0,2741
2026-06-28,Online Kampagnen,mycareernow,1,5.0,14,0,2741
2026-06-28,Online Kampagnen,IFM GmbH,1,5.0,18,0,2741
2026-06-28,Online Kampagnen,Talentspring Academy Group,1,5.0,19,0,2741
2026-06-28,Online Werbung,Masters of Digital GmbH,6,30.0,4,0,2124
2026-06-28,Online Werbung,OneCareer,5,25.0,1,0,2124
2026-06-28,Online Werbung,neuefische GmbH,3,15.0,5,0,2124
2026-06-28,Online Werbung,Mentify Learn GmbH,2,10.0,13,0,2124
2026-06-28,Online Werbung,Spiced Academy GmbH,1,5.0,2,0,2124
2026-06-28,Online Werbung,Learning Digital Academy GmbH,1,5.0,11,0,2124
2026-06-28,Online Werbung,Karriere Tutor GmbH,1,5.0,18,0,2124
2026-06-28,Online Werbung,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,20,0,2124
2026-06-28,Digitale Werbung,OneCareer,4,20.0,1,0,1901
2026-06-28,Digitale Werbung,Talentspring Academy Group,4,20.0,10,0,1901
2026-06-28,Digitale Werbung,Masters of Digital GmbH,3,15.0,2,0,1901
2026-06-28,Digitale Werbung,neuefische GmbH,2,10.0,5,0,1901
2026-06-28,Digitale Werbung,Karriere Tutor GmbH,2,10.0,11,0,1901
2026-06-28,Digitale Werbung,WBS TRAINING SE,2,10.0,19,0,1901
2026-06-28,Digitale Werbung,GFN GmbH,1,5.0,3,0,1901
2026-06-28,Digitale Werbung,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,8,0,1901
2026-06-28,Digitale Werbung,Spiced Academy GmbH,1,5.0,15,0,1901
2026-06-28,Digitale Kommunikation,alfatraining Bildungszentrum GmbH,5,25.0,1,0,8383
2026-06-28,Digitale Kommunikation,OneCareer,4,20.0,2,0,8383
2026-06-28,Digitale Kommunikation,mycareernow,3,15.0,12,0,8383
2026-06-28,Digitale Kommunikation,Karriere Tutor GmbH,2,10.0,3,0,8383
2026-06-28,Digitale Kommunikation,ChapterNext,2,10.0,7,0,8383
2026-06-28,Digitale Kommunikation,Masters of Digital GmbH,1,5.0,4,0,8383
2026-06-28,Digitale Kommunikation,cimdata Bildungsakademie GmbH,1,5.0,14,0,8383
2026-06-28,Digitale Kommunikation,Wildner Akademie für Digitale Wirtschaft & Management,1,5.0,18,0,8383
2026-06-28,Digitale Kommunikation,GrandEdu GmbH,1,5.0,20,0,8383
2026-06-28,Automatisierung im Online Marketing,Talentspring Academy Group,4,20.0,1,0,862
2026-06-28,Automatisierung im Online Marketing,neuefische GmbH,3,15.0,4,0,862
2026-06-28,Automatisierung im Online Marketing,Masters of Digital GmbH,3,15.0,7,0,862
2026-06-28,Automatisierung im Online Marketing,Mentify Learn GmbH,3,15.0,12,0,862
2026-06-28,Automatisierung im Online Marketing,ImpaQt Education Group,1,5.0,3,0,862
2026-06-28,Automatisierung im Online Marketing,Spiced Academy GmbH,1,5.0,8,0,862
2026-06-28,Automatisierung im Online Marketing,OneCareer,1,5.0,9,0,862
2026-06-28,Automatisierung im Online Marketing,Itera Campus,1,5.0,11,0,862
2026-06-28,Automatisierung im Online Marketing,GrandEdu GmbH,1,5.0,17,0,862
2026-06-28,Automatisierung im Online Marketing,HECKER CONSULTING,1,5.0,18,0,862
2026-06-28,Automatisierung im Online Marketing,GFN GmbH,1,5.0,19,0,862
2026-06-28,Marketing Kampagnen,Masters of Digital GmbH,6,30.0,1,0,3528
2026-06-28,Marketing Kampagnen,OneCareer,6,30.0,3,0,3528
2026-06-28,Marketing Kampagnen,mycareernow,2,10.0,12,0,3528
2026-06-28,Marketing Kampagnen,IFM GmbH,1,5.0,2,0,3528
2026-06-28,Marketing Kampagnen,GrandEdu GmbH,1,5.0,4,0,3528
2026-06-28,Marketing Kampagnen,COMCAVE.COLLEGE GmbH,1,5.0,5,0,3528
2026-06-28,Marketing Kampagnen,Karriere Tutor GmbH,1,5.0,7,0,3528
2026-06-28,Marketing Kampagnen,Learning Digital Academy GmbH,1,5.0,10,0,3528
2026-06-28,Marketing Kampagnen,Talentspring Academy Group,1,5.0,19,0,3528
2026-06-28,Marketing Manager,Talentspring Academy Group,4,20.0,1,0,3719
2026-06-28,Marketing Manager,OneCareer,4,20.0,2,0,3719
2026-06-28,Marketing Manager,alfatraining Bildungszentrum GmbH,3,15.0,7,0,3719
2026-06-28,Marketing Manager,Berger Bildungsinstitut GmbH,2,10.0,12,0,3719
2026-06-28,Marketing Manager,Bildung Next Level GmbH,1,5.0,3,0,3719
2026-06-28,Marketing Manager,SGD,1,5.0,4,0,3719
2026-06-28,Marketing Manager,Digethic Business School,1,5.0,5,0,3719
2026-06-28,Marketing Manager,Learnix GmbH,1,5.0,6,0,3719
2026-06-28,Marketing Manager,Learning Digital Academy GmbH,1,5.0,9,0,3719
2026-06-28,Marketing Manager,neuefische GmbH,1,5.0,16,0,3719
2026-06-28,Marketing Manager,Do IT Digital GmbH,1,5.0,20,0,3719
2026-06-28,Digital Marketing,OneCareer,3,15.0,6,0,6667
2026-06-28,Digital Marketing,Berger Bildungsinstitut GmbH,2,10.0,1,0,6667
2026-06-28,Digital Marketing,Learning Digital Academy GmbH,1,5.0,2,0,6667
2026-06-28,Digital Marketing,alfatraining Bildungszentrum GmbH,1,5.0,3,0,6667
2026-06-28,Digital Marketing,Volkshochschule Coburg Stadt und Land gGmbH,1,5.0,4,0,6667
2026-06-28,Digital Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,5,0,6667
2026-06-28,Digital Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,7,0,6667
2026-06-28,Digital Marketing,GFN GmbH,1,5.0,8,0,6667
2026-06-28,Digital Marketing,IBB Institut für Berufliche Bildung AG,1,5.0,9,0,6667
2026-06-28,Digital Marketing,Donner + Partner GmbH Baden-Württemberg,1,5.0,10,0,6667
2026-06-28,Digital Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,11,0,6667
2026-06-28,Digital Marketing,Volkshochschule Reutlingen GmbH,1,5.0,13,0,6667
2026-06-28,Digital Marketing,TÜV Rheinland Akademie GmbH,1,5.0,15,0,6667
2026-06-28,Digital Marketing,ProfeS GmbH,1,5.0,16,0,6667
2026-06-28,Digital Marketing,its digital akademie GmbH,1,5.0,17,0,6667
2026-06-28,Digital Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,18,0,6667
2026-06-28,Digital Marketing,Do IT Digital GmbH,1,5.0,20,0,6667
2026-06-28,Digitales Marketing,OneCareer,3,15.0,6,0,6667
2026-06-28,Digitales Marketing,Berger Bildungsinstitut GmbH,2,10.0,1,0,6667
2026-06-28,Digitales Marketing,Learning Digital Academy GmbH,1,5.0,2,0,6667
2026-06-28,Digitales Marketing,alfatraining Bildungszentrum GmbH,1,5.0,3,0,6667
2026-06-28,Digitales Marketing,Volkshochschule Coburg Stadt und Land gGmbH,1,5.0,4,0,6667
2026-06-28,Digitales Marketing,Lernstudio Barbarossa/MegaKids Fortbildungs GmbH,1,5.0,5,0,6667
2026-06-28,Digitales Marketing,Fortbildungsakademie der Wirtschaft (FAW) gGmbH,1,5.0,7,0,6667
2026-06-28,Digitales Marketing,GFN GmbH,1,5.0,8,0,6667
2026-06-28,Digitales Marketing,IBB Institut für Berufliche Bildung AG,1,5.0,9,0,6667
2026-06-28,Digitales Marketing,Donner + Partner GmbH Baden-Württemberg,1,5.0,10,0,6667
2026-06-28,Digitales Marketing,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,11,0,6667
2026-06-28,Digitales Marketing,Volkshochschule Reutlingen GmbH,1,5.0,13,0,6667
2026-06-28,Digitales Marketing,TÜV Rheinland Akademie GmbH,1,5.0,15,0,6667
2026-06-28,Digitales Marketing,ProfeS GmbH,1,5.0,16,0,6667
2026-06-28,Digitales Marketing,its digital akademie GmbH,1,5.0,17,0,6667
2026-06-28,Digitales Marketing,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,18,0,6667
2026-06-28,Digitales Marketing,Do IT Digital GmbH,1,5.0,20,0,6667
2026-06-28,Digital Marketing Analyst,CROAS Education GmbH,4,20.0,3,0,210
2026-06-28,Digital Marketing Analyst,Talentspring Academy Group,4,20.0,9,0,210
2026-06-28,Digital Marketing Analyst,Karriere Tutor GmbH,3,15.0,7,0,210
2026-06-28,Digital Marketing Analyst,GFN GmbH,2,10.0,4,0,210
2026-06-28,Digital Marketing Analyst,Habmann AufstiegsAkademie,2,10.0,10,0,210
2026-06-28,Digital Marketing Analyst,Masters of Digital GmbH,1,5.0,1,0,210
2026-06-28,Digital Marketing Analyst,Ironhack Germany GmbH,1,5.0,2,0,210
2026-06-28,Digital Marketing Analyst,OneCareer,1,5.0,6,0,210
2026-06-28,Digital Marketing Analyst,StackFuel GmbH,1,5.0,8,0,210
2026-06-28,Digital Marketing Analyst,Distart Education GmbH,1,5.0,12,0,210
2026-06-28,Digital Marketing Manager,OneCareer,4,20.0,4,0,1841
2026-06-28,Digital Marketing Manager,Digethic Business School,2,10.0,1,0,1841
2026-06-28,Digital Marketing Manager,Berger Bildungsinstitut GmbH,2,10.0,2,0,1841
2026-06-28,Digital Marketing Manager,neuefische GmbH,2,10.0,3,0,1841
2026-06-28,Digital Marketing Manager,Talentspring Academy Group,2,10.0,7,0,1841
2026-06-28,Digital Marketing Manager,alfatraining Bildungszentrum GmbH,2,10.0,8,0,1841
2026-06-28,Digital Marketing Manager,Talentivo GmbH,1,5.0,5,0,1841
2026-06-28,Digital Marketing Manager,Masters of Digital GmbH,1,5.0,6,0,1841
2026-06-28,Digital Marketing Manager,GFN GmbH,1,5.0,10,0,1841
2026-06-28,Digital Marketing Manager,Spiced Academy GmbH,1,5.0,13,0,1841
2026-06-28,Digital Marketing Manager,Learning Digital Academy GmbH,1,5.0,15,0,1841
2026-06-28,Digital Marketing Manager,Karriere Tutor GmbH,1,5.0,18,0,1841
2026-06-28,Weiterbildung Digital Marketing,Masters of Digital GmbH,6,30.0,14,0,4343
2026-06-28,Weiterbildung Digital Marketing,neuefische GmbH,3,15.0,1,0,4343
2026-06-28,Weiterbildung Digital Marketing,Spiced Academy GmbH,2,10.0,3,0,4343
2026-06-28,Weiterbildung Digital Marketing,OMR Education GmbH,2,10.0,8,0,4343
2026-06-28,Weiterbildung Digital Marketing,Talentivo GmbH,1,5.0,2,0,4343
2026-06-28,Weiterbildung Digital Marketing,mycareernow,1,5.0,4,0,4343
2026-06-28,Weiterbildung Digital Marketing,Learnix GmbH,1,5.0,5,0,4343
2026-06-28,Weiterbildung Digital Marketing,Stapelfux Akademie,1,5.0,6,0,4343
2026-06-28,Weiterbildung Digital Marketing,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,7,0,4343
2026-06-28,Weiterbildung Digital Marketing,WBK Akademie GmbH,1,5.0,9,0,4343
2026-06-28,Weiterbildung Digital Marketing,ecomex GmbH & Co. KG,1,5.0,13,1,4343
2026-06-28,Marketing Weiterbildung,Masters of Digital GmbH,9,45.0,10,0,8017
2026-06-28,Marketing Weiterbildung,neuefische GmbH,3,15.0,2,0,8017
2026-06-28,Marketing Weiterbildung,OMR Education GmbH,3,15.0,6,0,8017
2026-06-28,Marketing Weiterbildung,Spiced Academy GmbH,2,10.0,5,0,8017
2026-06-28,Marketing Weiterbildung,Deutsche Hochschule für Angewandte Wissenschaften - German University of Applied Sciences,1,5.0,1,0,8017
2026-06-28,Marketing Weiterbildung,Talentivo GmbH,1,5.0,7,0,8017
2026-06-28,Marketing Weiterbildung,ecomex GmbH & Co. KG,1,5.0,8,1,8017
2026-06-28,International Marketing,IU Akademie IU Internationale Hochschule,4,20.0,2,0,2036
2026-06-28,International Marketing,Akademie Überlingen,4,20.0,5,0,2036
2026-06-28,International Marketing,International School of Management,2,10.0,9,0,2036
2026-06-28,International Marketing,Masters of Digital GmbH,2,10.0,10,0,2036
2026-06-28,International Marketing,Liora,2,10.0,19,0,2036
2026-06-28,International Marketing,IFM GmbH,1,5.0,1,0,2036
2026-06-28,International Marketing,Europäische Fernhochschule Hamburg,1,5.0,11,0,2036
2026-06-28,International Marketing,Fachhochschule Südwestfalen,1,5.0,13,0,2036
2026-06-28,International Marketing,Technische Hochschule Ingolstadt,1,5.0,14,0,2036
2026-06-28,International Marketing,New Horizons Akademie,1,5.0,15,0,2036
2026-06-28,International Marketing,DFW Akademie,1,5.0,18,0,2036
2026-06-28,Projektmanager Marketing,Learning Digital Academy GmbH,5,25.0,1,0,443
2026-06-28,Projektmanager Marketing,Alphadi Akademie,5,25.0,14,0,443
2026-06-28,Projektmanager Marketing,OneCareer,4,20.0,4,0,443
2026-06-28,Projektmanager Marketing,Talentspring Academy Group,2,10.0,11,0,443
2026-06-28,Projektmanager Marketing,mycareernow,2,10.0,17,0,443
2026-06-28,Projektmanager Marketing,Karriere Tutor GmbH,1,5.0,8,0,443
2026-06-28,Projektmanager Marketing,COMCAVE.COLLEGE GmbH,1,5.0,13,0,443
2026-06-28,SEO,OneCareer,5,25.0,5,0,3517
2026-06-28,SEO,Masters of Digital GmbH,4,20.0,3,0,3517
2026-06-28,SEO,Learning Digital Academy GmbH,3,15.0,11,0,3517
2026-06-28,SEO,Talentspring Academy Group,1,5.0,1,0,3517
2026-06-28,SEO,GFN GmbH,1,5.0,2,0,3517
2026-06-28,SEO,DAA - Deutsche Angestellten- Akademie gGmbH,1,5.0,4,0,3517
2026-06-28,SEO,IBB Institut für Berufliche Bildung AG,1,5.0,9,0,3517
2026-06-28,SEO,Berufliche Fortbildungszentren der Bayerischen Wirtschaft (bfz) gGmbH,1,5.0,10,0,3517
2026-06-28,SEO,TERTIA Berufsförderung GmbH & Co. KG,1,5.0,15,0,3517
2026-06-28,SEO,bam GmbH,1,5.0,16,0,3517
2026-06-28,SEO,PBF Personalberatung und Bildungsakademie Fasulo GmbH,1,5.0,19,0,3517
2026-06-28,SEA,Masters of Digital GmbH,6,30.0,7,0,1458
2026-06-28,SEA,mycareernow,3,15.0,4,0,1458
2026-06-28,SEA,OneCareer,3,15.0,5,0,1458
2026-06-28,SEA,Karriere Tutor GmbH,2,10.0,3,0,1458
2026-06-28,SEA,cimdata Bildungsakademie GmbH,2,10.0,13,0,1458
2026-06-28,SEA,WBS TRAINING SE,1,5.0,1,0,1458
2026-06-28,SEA,Akademie Überlingen,1,5.0,2,0,1458
2026-06-28,SEA,IU Akademie IU Internationale Hochschule,1,5.0,12,0,1458
2026-06-28,SEA,neuefische GmbH,1,5.0,19,0,1458
2026-06-28,Suchmaschinenoptimierung,Masters of Digital GmbH,6,30.0,4,0,1509
2026-06-28,Suchmaschinenoptimierung,OneCareer,5,25.0,2,0,1509
2026-06-28,Suchmaschinenoptimierung,Learning Digital Academy GmbH,2,10.0,1,0,1509
2026-06-28,Suchmaschinenoptimierung,Karriere Tutor GmbH,1,5.0,3,0,1509
2026-06-28,Suchmaschinenoptimierung,Talentspring Academy Group,1,5.0,6,0,1509
2026-06-28,Suchmaschinenoptimierung,GrandEdu GmbH,1,5.0,8,0,1509
2026-06-28,Suchmaschinenoptimierung,COMCAVE.COLLEGE GmbH,1,5.0,9,0,1509
2026-06-28,Suchmaschinenoptimierung,IFM GmbH,1,5.0,10,0,1509
